Airbnb_ListingID,City,Neighbourhood,Lat,Lng,RoomType_Clean,RoomAndPropertyType,PersonCapacity,Bathrooms,Bedrooms,Beds,BasicNightPrice,StarRating,LocationRating,CleanlinessRating,ValueRating,AccuracyRating,CheckinRating,CommunicationRating,ReviewCount,AvailableMoreThan30Days,PriceCategory,RatingBand,PropertySize,AvailabilityStatus
1.45058E+18,Pune,Unknown,18.5804,73.89329,Entire Home,Entire home,5,2,2,2,2777,4.63,4.56,4.5,4.63,4.56,4.94,4.88,16,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.45113E+18,Pune,Unknown,18.57640981,73.91342026,Entire Home,Entire rental unit,3,1,1,1,2759,4.89,5,4.85,4.89,4.89,4.93,4.93,27,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.57677E+18,Pune,Unknown,18.5968,73.9019,Private Room,Private room in home,2,1,1,1,2923,5,5,5,5,5,5,5,3,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.57738E+18,Pune,Unknown,18.56717591,73.91093445,Private Room,Private room in home,2,1,1,1,1920,5,5,5,5,5,5,5,3,1,Budget,4.75-5.0,Small,Available >30 Days
1.58051E+18,Pune,Unknown,18.53086124,73.89687499,Private Room,Private room in rental unit,2,1,1,1,1885,4.5,5,5,5,4,5,5,2,1,Budget,4.0-4.5,Small,Available >30 Days
1.63828E+18,Pune,Marunji,18.6227,73.7151,Private Room,Private room in home,2,1,1,1,1066,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.64047E+18,Pune,Balewadi High Street,18.57016964,73.77126426,Entire Home,Entire rental unit,6,2,2,2,5286,5,5,4,4,5,5,5,1,1,Premium,4.75-5.0,Large,Available >30 Days
7.87466E+17,Pune,Unknown,18.5929,73.7416,Private Room,Private room in bed and breakfast,4,1,1,1,1754,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
7.92719E+17,Pune,Unknown,18.56141,73.92254,Private Room,Private room in bungalow,6,3,3,3,2806,4.86,4.71,4.57,4.71,4.86,4.86,5,7,1,Mid-Range,4.75-5.0,Large,Available >30 Days
7.95649E+17,Pune,Unknown,18.5609,73.92217,Entire Home,Entire home,11,3,3,3,4882,4.77,4.93,4.77,4.63,4.79,4.95,4.98,43,1,Premium,4.75-5.0,Large,Available >30 Days
1.22308E+18,Pune,Unknown,18.55334,73.93854,Entire Home,Entire rental unit,6,2,2,2,4390,3.75,5,3.5,3.75,3.75,4,3.75,4,1,Premium,3.0-4.0,Large,Available >30 Days
1.22871E+18,Pune,Samarth Colony,18.5593,73.77726,Entire Home,Entire rental unit,2,1,1,1,3060,4,5,3.67,3.33,4,4,4,3,1,Mid-Range,3.0-4.0,Small,Available >30 Days
1.36277E+18,Pune,Gahunje,18.66324942,73.70754819,Entire Home,Entire rental unit,4,1,1,1,4624,4.61,4.73,4.73,4.61,4.7,4.76,4.79,33,1,Premium,4.5-4.75,Medium,Available >30 Days
13633566,Pune,Unknown,18.42643,73.72537,Entire Home,Entire cottage,16,2,3,3,7250,4.88,4.94,4.81,4.68,4.86,4.93,4.92,211,1,Luxury,4.75-5.0,Large,Available >30 Days
1.4986E+18,Pune,Unknown,18.5756,73.914,Entire Home,Entire rental unit,2,1,1,1,2758,4.8,4.75,4.8,4.8,4.8,5,4.8,20,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.58489E+18,Pune,Unknown,18.5437,73.7845,Entire Home,Entire rental unit,2,1,1,1,2610,5,5,5,5,5,5,5,2,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.64344E+18,Pune,Unknown,18.541,73.8927,Private Room,Private room in rental unit,1,1.5,1,1,1020,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
6.41881E+17,Pimpri-Chinchwad,Blue Ridge Town,18.5783,73.73851,Entire Home,Entire apartment,3,1,1,1,2572,4.26,4.77,3.74,4.03,4.06,4.57,4.49,35,1,Mid-Range,4.0-4.5,Medium,Available >30 Days
6.52475E+17,Pune,Unknown,18.5338,73.8985,Entire Home,Entire apartment,2,1,1,1,3308,4.85,4.95,4.81,4.7,4.82,4.95,4.91,127,1,Mid-Range,4.75-5.0,Small,Available >30 Days
6.80598E+17,Pune,Unknown,18.48976,73.79299,Private Room,Private room in rental unit,2,1,1,1,1824,4.45,4.47,4.51,4.38,4.51,4.67,4.67,49,1,Budget,4.0-4.5,Small,Available >30 Days
1.11586E+18,Pimpri-Chinchwad,Tathawade,18.61177,73.74162,Entire Home,Entire rental unit,3,1,1,1,2338,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.12126E+18,Pimpri-Chinchwad,Tathawade,18.61125623,73.74305418,Entire Home,Entire rental unit,4,1,1,1,1637,5,4.5,5,4,4.5,5,5,2,1,Budget,4.75-5.0,Medium,Available >30 Days
1.12816E+18,Pimpri-Chinchwad,Unknown,18.64084,73.78642,Entire Home,Entire rental unit,3,2,1,1,2344,5,5,5,5,5,5,5,2,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.13523E+18,Pune,Mhalunge,18.5682,73.763,Private Room,Private room in rental unit,2,1,1,1,1578,4.6,4.9,4.7,4.5,4.7,4.8,4.8,10,1,Budget,4.5-4.75,Small,Available >30 Days
1.14277E+18,Pune,Gahunje,18.6644,73.7082,Entire Home,Entire rental unit,2,1,1,1,4175,4.96,4.94,4.96,4.96,4.98,4.96,5,54,1,Premium,4.75-5.0,Small,Available >30 Days
1.3804E+18,Pune,Unknown,18.57848792,73.90637862,Private Room,Private room in rental unit,2,1,1,1,2946,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.38316E+18,Pune,Unknown,18.5696,73.7653,Entire Home,Entire rental unit,2,1,1,1,2271,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.39054E+18,Pune,Unknown,18.64402589,73.7855057,Entire Home,Entire rental unit,3,1,1,1,2407,5,5,5,5,5,5,5,5,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.39133E+18,Pune,Mhalunge,18.57237737,73.75289435,Entire Home,Entire apartment,4,2,2,2,4619,4.77,4.65,4.77,4.71,4.9,4.9,4.9,31,1,Premium,4.75-5.0,Medium,Available >30 Days
1.50928E+18,Pune,Unknown,18.5462,73.7792,Entire Home,Entire rental unit,2,1,1,1,2951,4.82,4.91,4.91,4.64,4.91,4.73,4.82,11,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.64761E+18,Pune,Unknown,18.58440521,73.76446164,Entire Home,Entire rental unit,2,1,1,1,2837,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.65049E+18,Pune,Unknown,18.5594,73.9534,Hotel,Room in hotel,2,1,1,1,1290,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.65071E+18,Pune,Unknown,18.551,73.9248,Private Room,Private room in home,2,1,2,2,2271,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.65161E+18,Pimpri-Chinchwad,Unknown,18.56695938,73.79667888,Hotel,Room in hotel,2,1,1,1,1217,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
8.05688E+17,Pune,Unknown,18.52065,73.85623,Private Room,Private room in rental unit,2,1,1,1,3367,5,5,4.83,4.67,4.83,5,5,6,1,Mid-Range,4.75-5.0,Small,Available >30 Days
8.06244E+17,Pune,Unknown,18.563,73.9223,Private Room,Private room in guest house,1,1,1,1,3406,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
8.06522E+17,Pune,Unknown,18.55914,73.92191,Private Room,Private room in home,3,1,1,1,2771,5,5,5,5,5,4.67,5,6,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
8223291,Pune,Unknown,18.53272,73.88788,Private Room,Private room in apartment,3,1,1,1,2499,4.79,4.88,4.81,4.73,4.8,4.88,4.87,293,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.16804E+18,Pune,Baner Gaon,18.55869,73.78608,Entire Home,Entire home,16,7,7,7,19880,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.17675E+18,Pune,Unknown,18.543,73.9391,Serviced Apartment,Entire serviced apartment,2,1,1,1,2475,3.4,4.4,3.8,3.8,3.8,3.6,4,5,1,Mid-Range,3.0-4.0,Small,Available >30 Days
1.18155E+18,Pune,Shivneri Park,18.56893,73.78155,Private Room,Private room in bungalow,2,1,1,1,1413,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.36711E+18,Pune,Unknown,18.52037671,73.91984184,Entire Home,Entire rental unit,4,2,2,2,4817,4.5,4.5,4.5,4.5,4.5,4.67,4.5,6,1,Premium,4.0-4.5,Medium,Available >30 Days
1.36786E+18,Pune,Unknown,18.55017142,73.95119666,Private Room,Private room in rental unit,1,1,1,1,2123,5,5,5,5,5,5,5,2,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.37078E+18,Pune,Unknown,18.56868979,73.76957779,Private Room,Private room in bed and breakfast,2,1,1,1,1303,2,5,2,3,2,5,5,1,1,Budget,Below 3,Small,Available >30 Days
1.3787E+18,Pune,Unknown,18.4719,73.9099,Private Room,Private room in rental unit,2,1,1,1,1754,3.75,4,4,4,4,4,4,4,1,Budget,3.0-4.0,Small,Available >30 Days
1.4911E+18,Pune,Unknown,18.59978,73.78424,Entire Home,Entire rental unit,4,2,2,2,3974,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.49143E+18,Pune,Unknown,18.54563,73.77867,Entire Home,Entire apartment,2,1,1,1,3146,4.95,4.95,4.73,4.91,4.95,5,5,22,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.49197E+18,Pune,Unknown,18.59037,73.91073,Entire Home,Entire rental unit,16,4,4,4,7948,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.562E+18,Pune,Unknown,18.5305,73.9282,Private Room,Private room in guest house,16,10.5,10,10,32362,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.56707E+18,Pimpri-Chinchwad,Sakhare Vasti,18.58625792,73.7384118,Private Room,Private room in rental unit,1,1,1,1,1470,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.56809E+18,Pune,Unknown,18.54295905,73.88631979,Entire Home,Entire rental unit,2,1,1,1,2820,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.63445E+18,Khadakwadi,Unknown,18.4179,73.7166,Private Room,Private room in farm stay,6,3,3,3,6455,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Large,Available >30 Days
1.63532E+18,Pimpri-Chinchwad,Unknown,18.5688,73.7937,Entire Home,Entire home,2,1,1,1,1377,5,4.75,5,5,5,5,5,8,1,Budget,4.75-5.0,Small,Available >30 Days
7.26058E+17,Pune,Unknown,18.50693,73.92512,Private Room,Private room in loft,2,1,1,1,2104,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
7.30139E+17,Pune,Unknown,18.54015,73.89017,Entire Home,Entire rental unit,3,1,1,1,2466,4.62,4.7,4.58,4.45,4.62,4.84,4.84,77,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.19563E+18,Pune,Kalyani Nagar,18.5481,73.9037,Entire Home,Entire rental unit,4,2,2,2,3966,4.78,4.89,4.78,4.44,4.78,4.89,4.89,9,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.19892E+18,Pune,Unknown,18.53539,73.87435,Private Room,Private room in serviced apartment,2,1,1,1,2940,4.54,4.17,4.41,4.35,4.54,4.67,4.67,63,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.20663E+18,Pune,Unknown,18.5455,73.7781,Entire Home,Entire rental unit,2,1,1,1,2944,4.62,4.69,4.62,4.08,4.38,4.85,4.77,13,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.21106E+18,Pune,Unknown,18.5326,73.8751,Entire Home,Entire rental unit,3,1,1,1,5200,4.62,4.22,4.84,4.54,4.84,4.73,4.81,37,1,Premium,4.5-4.75,Medium,Available >30 Days
1.43768E+18,Pune,Unknown,18.54844,73.94971,Entire Home,Entire rental unit,8,2,3,3,4120,4.59,4.63,4.67,4.44,4.63,4.59,4.63,27,1,Premium,4.5-4.75,Large,Available >30 Days
1.44187E+18,Pune,Unknown,18.56406,73.94774,Hotel,Room in boutique hotel,2,1,1,1,1182,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.51789E+18,Pimpri-Chinchwad,Gahunje,18.6601,73.7082,Entire Home,Entire rental unit,5,1,1,1,3420,5,4.82,4.91,5,5,5,5,11,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.51877E+18,Pune,Unknown,18.5418,73.9224,Entire Home,Entire apartment,2,1,1,1,2513,4.5,4,4.67,4.5,4.67,4.75,4.67,12,1,Mid-Range,4.0-4.5,Small,Available >30 Days
1.52027E+18,Pimpri-Chinchwad,Unknown,18.64421,73.79864,Entire Home,Entire rental unit,4,2,1,1,3554,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.52167E+18,"Lodha Belmondo,  Pune",Gahunje,18.67561279,73.70715271,Entire Home,Entire rental unit,4,1,1,1,2898,4.82,4.93,4.57,4.82,4.86,4.93,5,28,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.60282E+18,Pune,Unknown,18.5621,73.7758,Hotel,Room in hotel,2,1,1,1,1615,4.93,4.86,4.71,4.93,4.93,4.93,4.93,14,1,Budget,4.75-5.0,Small,Available >30 Days
9.03982E+17,Pune,Unknown,18.53053,73.87656,Entire Home,Entire rental unit,2,1,1,1,2970,5,4,5,5,5,5,5,1,1,Mid-Range,4.75-5.0,Small,Available >30 Days
9.06162E+17,Pune,Unknown,18.58311,73.76131,Entire Home,Entire apartment,4,3,3,3,4678,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Medium,Available >30 Days
9.06971E+17,Pune,Unknown,18.55769,73.92875,Private Room,Private room in rental unit,1,1,1,1,1520,5,5,5,5,5,5,5,2,1,Budget,4.75-5.0,Small,Available >30 Days
9.07117E+17,Pune,Unknown,18.54818,73.79126,Private Room,Private room in rental unit,2,1,1,1,1059,3.8,4,3.2,3.6,3.7,4,4,10,1,Budget,3.0-4.0,Small,Available >30 Days
9.10067E+17,Pune,Unknown,18.534,73.8982,Entire Home,Entire apartment,4,2,2,2,12607,5,5,5,5,5,5,5,4,1,Luxury,4.75-5.0,Medium,Available >30 Days
9.28119E+17,Pune,Maan,18.57824,73.7131,Entire Home,Entire rental unit,6,3,3,3,4009,5,5,5,5,5,5,5,1,1,Premium,4.75-5.0,Large,Available >30 Days
9.3442E+17,Pune,Sambarewadi,18.38546,73.73832,Other,Farm stay,6,2,2,2,4092,4.57,4.71,4.71,4.71,4.57,4.57,4.71,7,1,Premium,4.5-4.75,Large,Available >30 Days
1.26716E+18,Pune,Unknown,18.5458,73.779,Entire Home,Entire rental unit,4,1,1,1,3344,4.87,4.9,4.69,4.77,4.8,4.93,4.96,70,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.27222E+18,Pune,Unknown,18.5447,73.7808,Entire Home,Entire rental unit,4,1,1,1,2989,4.94,4.89,4.85,4.74,4.88,4.92,4.97,66,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.27509E+18,Pune,Unknown,18.5336,73.8985,Entire Home,Entire rental unit,2,1,1,1,5177,4.77,4.9,4.79,4.73,4.79,4.93,4.89,70,1,Premium,4.75-5.0,Small,Available >30 Days
1.27644E+18,Pune,Gahunje,18.66099344,73.7091116,Entire Home,Entire rental unit,3,1,1,1,3130,4.95,4.88,4.93,4.9,4.95,4.95,4.85,41,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.28083E+18,Pune,Unknown,18.54648011,73.77853903,Entire Home,Entire apartment,3,1,1,1,3435,4.94,4.94,4.82,4.88,4.94,4.94,4.88,17,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.42522E+18,Pune,Gahunje,18.66263117,73.70701397,Entire Home,Entire rental unit,2,1,1,1,4560,5,5,4.89,5,5,5,5,9,1,Premium,4.75-5.0,Small,Available >30 Days
1.42534E+18,Pune,Unknown,18.60026,73.78542,Entire Home,Entire rental unit,4,2,2,2,3208,5,4,4,4,4,4,4,1,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.42563E+18,Pune,Unknown,18.5589916,73.95853406,Private Room,Private room in rental unit,1,1,1,1,1403,4.92,4.58,4.92,4.92,4.75,5,5,12,1,Budget,4.75-5.0,Small,Available >30 Days
1.52584E+18,Pune,Unknown,18.530765,73.91399671,Entire Home,Entire rental unit,2,1,1,1,2689,1.5,2.5,1.5,1.5,2,2.5,4.5,2,1,Mid-Range,Below 3,Small,Available >30 Days
1.52608E+18,Pimpri-Chinchwad,Unknown,18.5791,73.7862,Entire Home,Entire apartment,4,2,2,2,3520,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.52677E+18,Pimpri-Chinchwad,Unknown,18.5791,73.7862,Entire Home,Entire apartment,3,1,1,1,2660,5,5,5,5,5,5,5,2,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.52817E+18,Pune,Unknown,18.5769,73.91398,Entire Home,Entire rental unit,4,1,1,1,4029,4.9,4.7,4.8,4.5,4.7,4.9,4.9,10,1,Premium,4.75-5.0,Medium,Available >30 Days
8.45225E+17,Pune,Unknown,18.5533,73.9615,Private Room,Private room in home,16,3,3,3,1495,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Large,Available >30 Days
8.64159E+17,Pimpri-Chinchwad,Unknown,18.59165,73.74057,Entire Home,Entire guest house,2,1,1,1,2109,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.15044E+18,Pimpri-Chinchwad,Tathawade,18.61356,73.74417,Entire Home,Entire rental unit,3,1,1,1,1850,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
1.15187E+18,Pune,Unknown,18.55346,73.96437,Entire Home,Entire apartment,4,1,1,1,3500,4.91,4.37,4.93,4.74,4.87,4.9,4.97,68,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.16109E+18,Pimpri-Chinchwad,Unknown,18.6123,73.79348,Private Room,Private room in home,5,1,1,1,1012,4.82,4.7,4.64,4.8,4.73,4.89,4.91,44,1,Budget,4.75-5.0,Medium,Available >30 Days
1.16364E+18,Pune,Unknown,18.5339,73.8369,Private Room,Private room in apartment,2,1,1,1,2338,4.83,4.93,4.9,4.73,4.8,4.97,4.9,30,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.16479E+18,Pune,Unknown,18.5411,73.8931,Entire Home,Entire rental unit,3,1,1,1,2923,3.71,4.29,3.57,3.71,3.71,3.86,4,7,1,Mid-Range,3.0-4.0,Medium,Available >30 Days
1.41958E+18,Pune,Gahunje,18.6648,73.7077,Entire Home,Entire rental unit,3,1,1,1,3180,4.83,4.83,4.67,4.5,4.67,4.83,4.67,6,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.53195E+18,Pune,Unknown,18.4951,73.8141,Entire Home,Entire rental unit,5,2,2,2,4676,4.5,4.5,5,4.5,4.5,4.5,4.5,2,1,Premium,4.0-4.5,Medium,Available >30 Days
1.53406E+18,Pune,Balewadi Phata,18.56404024,73.78490255,Private Room,Private room in bed and breakfast,2,1,20,20,1477,5,5,5,5,4.5,5,5,2,1,Budget,4.75-5.0,Small,Available >30 Days
1.53556E+18,Donaje,Unknown,18.40197098,73.76491234,Entire Home,Entire home,6,3.5,3,3,7339,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
34757707,Pune,Unknown,18.45402,73.79037,Entire Home,Entire rental unit,4,2.5,2,2,3976,4.73,4.9,4.67,4.78,4.75,4.83,4.95,40,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
35701084,Pune,Unknown,18.47711,73.89011,Private Room,Private room in rental unit,2,1,1,1,2439,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
9.35505E+17,Pune,Unknown,18.55666,73.92943,Entire Home,Entire rental unit,8,2,2,2,6355,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Large,Available >30 Days
9.36628E+17,Pune,Unknown,18.4803,73.8989,Serviced Apartment,Entire serviced apartment,6,3,3,3,4161,4.85,4.8,4.8,4.8,4.85,4.8,5,20,1,Premium,4.75-5.0,Large,Available >30 Days
9.57636E+17,Pune,Unknown,18.48776924,73.84761978,Entire Home,Entire home,6,3,2,2,3835,4.7,4.85,4.3,4.65,4.55,4.8,4.7,20,1,Mid-Range,4.5-4.75,Large,Available >30 Days
1.23405E+18,Pune,Unknown,18.5757,73.9076,Serviced Apartment,Entire serviced apartment,5,2,3,3,7191,4.83,4.72,4.89,4.89,4.89,4.89,4.83,18,1,Luxury,4.75-5.0,Medium,Available >30 Days
1.24559E+18,Pimpri-Chinchwad,Mamurdi,18.68209199,73.71285928,Entire Home,Entire guest house,8,4,3,3,11694,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.39973E+18,Pune,Unknown,18.54553573,73.77705296,Entire Home,Entire rental unit,4,1,1,1,3780,5,5,5,4.81,5,5,4.96,27,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.40513E+18,Pune,Unknown,18.5238,73.95487,Entire Home,Entire rental unit,3,1,1,1,1788,4.72,4.25,4.53,4.53,4.81,4.72,4.81,32,1,Budget,4.5-4.75,Medium,Available >30 Days
1.40541E+18,Pune,Gahunje,18.6641,73.7068,Entire Home,Entire rental unit,6,2.5,2,2,6724,4.77,5,4.77,4.85,4.77,4.92,5,13,1,Premium,4.75-5.0,Large,Available >30 Days
1.40563E+18,Pimpri-Chinchwad,Unknown,18.5972,73.71488,Private Room,Private room in rental unit,2,2,1,1,1752,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.51249E+18,Pune,Unknown,18.55987447,73.91758731,Entire Home,Entire villa,2,1,1,1,2085,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.51303E+18,Pune,Unknown,18.54432005,73.78403412,Entire Home,Entire rental unit,4,1,1,1,3507,4.64,4.82,4.64,4.73,4.64,4.82,4.82,11,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.51714E+18,Pune,Unknown,18.5908,73.911,Private Room,Private room in apartment,4,1,1,1,2150,4.5,4.5,4.5,4,4,4.5,4.5,2,1,Mid-Range,4.0-4.5,Medium,Available >30 Days
1.59547E+18,Pune,Unknown,18.5401765,73.92295707,Entire Home,Entire rental unit,2,1,1,1,1941,4.67,4.75,4.83,4.5,4.83,5,5,12,1,Budget,4.5-4.75,Small,Available >30 Days
1.59702E+18,Pune,Unknown,18.5737,73.9113,Entire Home,Entire apartment,2,1,1,1,2717,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.59727E+18,Pune,Samarth Colony,18.55364583,73.77855074,Entire Home,Entire villa,2,1,1,1,4361,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Small,Available >30 Days
1.59727E+18,Pune,Unknown,18.55303344,73.77996365,Entire Home,Entire villa,2,1,1,1,3661,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.59793E+18,Pune,Unknown,18.56520155,73.91247745,Private Room,Private room in home,2,2,1,1,3438,5,5,5,5,5,5,5,2,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.59895E+18,Pune,Gahunje,18.6623,73.7096,Entire Home,Entire rental unit,4,1,1,1,3087,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
8.72979E+17,Pune,Unknown,18.5687,73.9069,Private Room,Private room in rental unit,1,1,1,1,2838,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
8.7433E+17,Pune,Natraj Society,18.4807,73.8256,Entire Home,Entire rental unit,6,3,2,2,2850,4.61,4.45,4.48,4.48,4.61,4.65,4.87,31,1,Mid-Range,4.5-4.75,Large,Available >30 Days
9.03547E+17,Pune,Kondhwa Budruk,18.4576,73.8746,Entire Home,Entire bungalow,12,1.5,1,1,2337,4.94,4.43,4.85,4.88,4.9,4.93,4.98,84,1,Mid-Range,4.75-5.0,Large,Available >30 Days
1.08831E+18,Dattwadi,Tathawade,18.6122,73.7444,Entire Home,Entire rental unit,4,1,1,1,1846,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
10895632,Pune,Unknown,18.5357,73.8977,Private Room,Private room in bungalow,2,1.5,1,1,4700,4.5,5,4.25,4.25,4.5,4.75,4.75,4,1,Premium,4.0-4.5,Small,Available >30 Days
1.0919E+18,Pune,Maan,18.57407,73.69709,Entire Home,Entire rental unit,3,2,1,1,3508,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.105E+18,Pune,Unknown,18.6166,73.9154,Private Room,Private room in home,4,1,1,1,2271,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.326E+18,Pimpri-Chinchwad,Unknown,18.60851,73.79001,Entire Home,Entire apartment,2,1,1,1,1555,4.52,4.43,4.52,4.57,4.43,4.65,4.43,23,0,Budget,4.5-4.75,Small,Available ≤30 Days
1.32727E+18,Pimpri-Chinchwad,Punawale,18.62598,73.73403,Private Room,Private room in rental unit,2,1,1,1,1658,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.4759E+18,Pune,Unknown,18.57445967,73.91024716,Entire Home,Entire rental unit,3,1,1,1,3525,4.82,4.89,4.71,4.71,4.86,4.75,4.79,28,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.47601E+18,Pune,Unknown,18.46824871,73.82781633,Hotel,Room in boutique hotel,2,1,1,1,1414,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.47601E+18,Pune,Unknown,18.5437,73.7845,Entire Home,Entire rental unit,2,1,1,1,2419,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.48239E+18,Pune,Unknown,18.5758,73.9142,Entire Home,Entire rental unit,2,1,1,1,2834,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.48242E+18,Pune,Unknown,18.5481,73.9478,Hotel,Room in hotel,2,1,1,1,3019,5,5,5,5,5,5,5,1,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.55435E+18,Pune,Unknown,18.57605,73.91443,Entire Home,Entire rental unit,2,1,1,1,2964,4.86,4.68,4.86,4.82,4.82,4.86,4.82,28,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.61654E+18,Pimpri-Chinchwad,Blue Ridge Town,18.5788,73.7371,Entire Home,Entire rental unit,3,1,1,1,2834,5,5,5,5,5,5,5,3,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.6168E+18,Pimpri-Chinchwad,Tathawade,18.61297095,73.74466573,Entire Home,Entire rental unit,3,1,1,1,1953,3,4,4,3,3,4,5,1,1,Budget,Below 3,Medium,Available >30 Days
